text,label
"Do you know that symptoms of Ebola include fever,vomiting,diarrhoea &amp; bleeding? For more information, please call... ",informative
@Morning_Joe #morningjoe Trying to re-write reality. You were expressing your #Ebola opinion not asking the tough questions. Chk the tapes!!,informative
"RT @abc7newsBayArea: Worried about #Ebola? Here's a look at the signs and symptoms, according to the #CDC: ",informative
RT @NEJM: Published earlier today: #Ebola Virus Disease in West Africa a€¡± the First 9 Mos of Epidemic and Forward Projections. ,informative
RT @BabsofBtown: IU Health Arnett Spokesperson says person with Ebola-like symptoms came in this afternoon. They don't know yet if persona€|,informative
Dr. Ben Carson: Ebola Patients Should NOT Be In The United States for Treatment ,informative
RT @KayBurley: BREAKING: Second Dallas nurse infected with #ebola travelled by air day before she reported symptoms,informative
how is ebola just becoming a thing now like is this a new disease??????????,informative
RT @India4Vaccines: Looking beyond #Ebola 5 Diseases That Need #vaccines Even More Thn #Ebola  @GaviAlliance @GaviSeta€|,informative
She was at the Cleveland airport a day before she reported symptoms. #ebola ,informative
Now this is salty @Snikoggs: Mocking the rumoured ebola treatment? Don't be salty.,informative
#ebola - No specific treatment for the disease is yet available.,informative
"4Chana€?s latest, terrible 'prank': Convincing West Africans that Ebola doctors actually worship the disease ",informative
How effect are country exit and entrance screenings for #Ebola with a disease that has a 2-21 day incubation period?,informative
"RT @robboma3: Shitting myself about this #Ebola situation...  Which is worrying, because that's one of the symptoms.",informative
#Ebola virus disease sets off international concern - The Hindu ,informative
Questions asked this morning as to why this man is not wearing protective gear in transporting latest #Ebola patient. ,informative
RT @Captain_doNXee: Talk of Ebola virus... Every one shul take bath with warm water mix with salt...bath and drink..prevention is better tha€|,informative
RT @metaquest: FACT: Our government brought American #Ebola patients back home to U.S. &amp; treated them with no deaths &amp; no transmission.,informative
RT @steve0423: Obama is planning on bringing #ebola patients here for treatment...  Tags trending now! #BanFlights #NoEbolaPatients ,informative
"Ebola has released into the Air,pls just to be Safe, take your bath with warm water nd More Of Salt. Prevention is better than Cure.",informative
RT @ernhrt1: there is no way in hell I am getting on a plane to anywhere. Confined space spreads disease #ebola,informative
Ebola: Why is it this disease we fear ?: Why does Ebola cause more concern than other deadly diseases? ,informative
RT @TWCNewsRDU: .@ncdhhs unveils a revamped #Ebola prevention web page as a preparation measure:  ,informative
Post #Ebola questions to @GMA Facebook page tagged #EbolaFactsABC. Tune in1PM ET to   on yahoo for live Q&amp;A w/experts.,informative
"RT @redbiafran: Na now all the ladies wey no sabi cook go get excuse... When their food dey too salty, dem go say na Ebola prevention",informative
@tracysolomon I wonder why he's still kept in isolation.  Scary that it's similar symptoms of Ebola but it's not Ebola.  A bit skeptical.,informative
RT @pablofoleyelias: Spanish priest with the #Ebola virus has arrived at Madrid's Carlos III hospital for treatment.Plane that brought him a€|,informative
e???e???a€?@a_n_onymouss: It's a black man disease.. e??ae???@DEMOLAEXPOZE: How were the two Americans able to survive Ebola? #EbolaQnAa€?a€?,informative
Nurse Bitten by Ebola Patient Flown to Switzerland for??Treatment ,informative
"Ebola virus disease update a€¡° West Africa: GENEVA, Switzerland, August 6, 2014/African Press Organization (APO)... ",informative
#whatshot #news VIDEO: Ebola drug 'poses ethics questions'   #health #science,informative
RT @kilokunt: Michael Brown was ugly &amp; fat &amp; a nigger he needed to be put down! Kill all the niggers bc they spread diseases like aids &amp; eba€|,not_informative
RT @HealthNG: Prevention of #Ebola and what to do if you get sick. #Infograph #EbolaFacts #TwitPic ,informative
Husband of Ebola patient watching for signs of disease - CBS News: CBS NewsHusband of Ebola patient watching f... ,informative
RT @eceti: Thanks for all the questions for my interview tomorrow with @jonrappoport on #Ebola #ebolagate Help spread the word 8pm 10/18 @ba€|,informative
You Asked Questions About Ebola a€¡± And We Have Answers: Where did it start? Why are some patients able to survi... ,informative
#tickingtimebomb U r doing a fabulous job &amp; v all r proud of you. Question is that - Does TB impact only lungs or other organs also?,not_informative
"RT @Boazziz: BREAKING: Patient with #Ebola-like symptoms prompts lock-down in Amarillo, TX (On flight w/ 2nd Vic) ",informative
RT @MailOnline: Ebola-stricken missionary becomes first person to be brought to Europe for treatment ,informative
RT @HuffPostCanada: Test results for Ontario patient with Ebola-like symptoms expected before Monday ,informative
"RT @AmerMedicalAssn: .@JAMA_Current sheds light on facts, answers questions about #Ebola:  #JAMAPatientPage ",informative
"RT @janinebucks: ?|  275 ?| Fear, treatment and a serum: The US and the Ebola outbreak ?| The devastating Ebola outbreaka€|",informative
#Ebola Spotlight - Emerging Infectious Disease journal - #CDC ,informative
"RT @DrFriedenCDC: We know how to stop #Ebola from spreading w/ basic epi &amp; response: find disease, isolate patients, trace/monitor contactsa€|",informative
e??¡¤e??¡¤e??¡¤People Are Now Apparently Faking #Ebola To Get Faster Medical Treatment ,informative
#Ebola stop the chain of transmission.,informative
Simulation #Ebola spread vs other IDs How quickly Ebola spreads compared to other diseases  via @postgraphics,informative
"RT @TheMurdochTimes: The night before Dallas health worker reported #Ebola symptoms, she shared a plane with 132 people. CDC want to find aa€|",informative
"RT @toptradesmen: FREEDOM OR ANARCHY,Campaign of Conscience: Natural Treatments for Ebola Virus Exist, Research... ",informative
"#Ebola Pedersen, who is also a nurse, was recently in Monrovia, Liberia, working in MSFa€?s largest Ebola treatment centre. @MSF_southafrica",informative
#ebola in #kenya ?! #cnn 8:30 PM MEZ ----A PATIENT WHO HAS SHOWN SIGNS OF EBOLA WAS RUSHED TO THE KENYATTA NATIONAL HOSPITAL (KNH)...omg omg,informative
U.S. @MSF nurse quarantined over #Ebola criticizes her treatment @Reuters ,informative
"RT @DrOz: What are your biggest questions for #Ebola survivor, Rick Sacra? Reply w/ #EbolaQuestion",informative
RT @MARS0411: @concernedpar3nt Did you know this? Nov 11 correct date #Ebola contagiousW/Osymptoms  ,informative
"RT @WHO: Prior to the current outbreak, #Ebola was considered a rare disease and clinical information is limited ",informative
RT @CDCgov: CDC is already taking active steps related to hospital preparedness for #Ebola treatment. ,informative
History repeats itself on equal access to treatment - this time for Ebola. When will we stop playing these games? ,informative
RT @UNICEF: #Ebola survivors could play a critical role in fight against the disease. #EbolaResponse  via @reuters,informative
RT @EcoleDjifer: #Senegal President: #EbolaOutbreak Is a€?A Threat Against Humanitya€?  #Africa #health #disease ,informative
"Inside the Ward Designed to Treat Ebola Patients: Deadly disease has infected more than 1,700 since March. ",informative
Nice chilly early morning recovery ride!! One week ago was racing in warm @chpaguera ¨¢??E @bettydesigns keeping me warm! ,not_informative
RT @RepJohnYarmuth: My questions for Dr. Frieden of the CDC: How can we better diagnose #Ebola? How has the media coverage helped/hurt? htta€|,informative
RT @actlightning: More than 100 monitored for #Ebola symptoms in Ohio  None of those being monitored are sick. http:/a€|,informative
Nobody is immune to the Ebola virus spread the message of prevention being the only cure.Wash your hands as often as possible,informative
"RT @BBCJonSopel: Centre for Disease Control admits that protective suits used by nurses in Texas weren't effective, allowing exposure of soa€|",informative
RT @libsnyds: I just threw up like six times. WHAT ARE THE SYMPTOMS OF EBOLA DO I HAVE EBOLA?,informative
RT @latimes: New York man hospitalized with Ebola-like symptoms after going to Africa tests negative for the virus ,informative
@WhiteHouse  you did omit that the CDC did answer the question affirmatively about drop-let borne such as someone with a sneeze. #Ebola,informative
"Ebola Cases Could Reach 1.4 Million in 4 Months, C.D.C. Estimates: A report from the Centers for Disease Contr... ",informative
RT @tsotsoo_: Ebola??? @Questionnier: Next big thing in Nigeria? #QnAFriday,not_informative
@Ayobadru infected patients are usually not contagious until they start showing symptoms...which is about 2-21 days after infection. #Ebola,informative
RT @BreitTwit1: One has to question the sanity of @Barackobama and the #EbolaCrats. #Ebola #tcot #tgdn,informative
RT @peddoc63: WHO declares Ebola international emergency!  yet another disease from Africa in USe?¡®?@frLarousse2 ,informative
How did they even name a disease 'ebola'. What even is an ebola?,not_informative
@PMOIndia  Why we don't hav screening nd waiting 4 d disease 2 break out. Preventive measures r better than curative.,informative
RT @globeandmail: Testing underway on Ontario patient with Ebola-like symptoms ,informative
"RT @TheNationNews: UCH can manage Ebola disease, says CMD  via @thenationnews",informative
"RT @K3hinde: ....giving useful information about the prevention and pertinent facts about the Ebola virus, you can also call in to report sa€|",informative
Its classified@EtniesJags: What's the treatment for ebola? #EbolaQnA,informative
"RT @WHO: People suspected, confirmed w/ #Ebola shld be treated by health workers in treatment centres under strict safe conds ",informative
Wireless. Lol ¨¢??2¨¢??8¨¢??D #braces #treatment #nailpolished #love ,not_informative
Nurse may have had #Ebola symptoms before flying to #Cleveland. #cdc reveals ,informative
RT @vplus: BREAKING - #Ebola nurse Amber Vinson may have had symptoms as early as Sat Oct 11; passengers on 1st flight being contacted -Clea€|,informative
"Patient hospitalized with Ebola like symptoms in Brampton, Ontario ",informative
Unanswered questions regarding the new #Dallas #Ebola case raise concern that the disease is now #airborne.  a€|,informative
Find out Abstract About #EarlyOnset #StargardtDisease in this doc. ,not_informative
RT @Nader_AlSheraim: Symptoms of #Ebola ,informative
#sitroom how effective is current screening. How many are refused boarding due to #ebola symptoms in W African airports? @wolfblitzer,informative
RT @WTHITV: One person in Lafayette being treated for #Ebola like symptoms. ,informative
"@Questionnier: On a scale of 0 - 10, how scared are you concerning the Ebola Virus? #QnASaturdayMorning2",informative
RT @lopezlinkph: Wellness update: #Ebola Signs and Symptoms cc: @SalamatDok @DOHgovph ,informative
RT @gathara:  Is this wise given Ebola can take 3 weeks to show symptoms and the weak systems of affected countries? a€|,informative
Liberia Declares A State Of Emergency Over The Ebola Disease Outbreak ,informative
RT @waff48: An Auburn University research team developed a potential treatment for the deadly #Ebola virus. ,informative
"RT @shadiPO: Aids,the Tuskegee experiment, Swine flu, mad cow disease, Ebola , mcdonalds . . . Damn what more do we need for proof of evil?",informative
"To those who questioned @ArvindKejriwal back then,see  revealed in 2012 now on Govt's affidavit ",not_informative
"JESUS we stand on the rock of Christ against every virus,ebola,Aids or any disease.what kills the heathen shall not kill any of us",not_informative
RT @Atlgreekpicnic: Here are the symptoms of Ebola. Be informed and educated. Not ignorant. #FlukillsmorepeoplethanEbola #Ebola ,informative
RT @s_chook: Abbott spends $80mil on search for MH370  But can't spend ONE CENT on Contagious disease isolation units for transport  #Ebolaa€|,informative
CDC Concerned About Airborne Transmission of Ebola Virus ,informative
RT @USRadioNews: Obama cancels Thursday travel to monitor Ebola      #disease #ebola #monitor #obama ,informative
Ebola prevention building up immunity by practicing the bhujangasana or cobra from yoga system daily  NOW  Stay fit ,informative
Preferential treatment of two Americans vs risking lives by experimenting on 3rd world patients. What is more justified? #EbolaOutbreak,informative
#Breaking: One of the #Dallas health worker #Ebola patients will be transferred to #Emory for treatment - ,informative
RT @cnnbrk: Ebola patient Nancy Writebol still very weak but showed signs of continued improvement.  ,informative
RT @Bar_Baric: Are they giving GEJ ZMapp? @NOA_Nigeria: US pledges to support Nigeria in the fight against the Ebola Virus Disease,informative
RT @TracyABC13: 21-day isolation period almost over for Thomas Eric Duncan's family.  Family friend tells me they're showing no signs of via€|,informative
RT @UN: #Ebola awareness &amp; prevention activities are under way for @refugees in #Liberia  ,informative
People be hyping about #Ebola Its killed 4000+  A worse disease is around called #BasharAlAssad Its killed 200000+  Open your eyes,informative
Ebola Hotspot Opens A New Treatment??Center ,informative
"Second Ebola Patient Arrives in the U.S., Shows Signs of Improvement | Science | WIRED  ",informative
Michigan Emerging Disease Page #ebola Reading: ,informative
Ok friends I have two questions: which haunted house are we going to and where is the Halloween party at?,not_informative
"RT @WillWhitsonWIS: Do you have questions about #Ebola? I'm getting answers from the experts today. Tweet me your questions, I'll get you aa€|",informative
WHO to Consider Making Experimental Ebola Treatment More Widely Available (FREE): By the Edi...  #health #medicine,informative
"RT @powwowasu: a€?@Crewof42: #Ebola: 1 Gun violence: 31,000 Flu/Pneumonia: 54,000 Cancer: 575,000 Heart disease: 600,000 #thisweek @GStephanoa€|",not_informative
RT @PaVetMedAssn: Penn Vet Research May Lead To Future Treatment For Deadly Ebola Virus ,informative
"RT @WHO: Countries w/ #Ebola transmissions: No intl travel of #Ebola contacts, cases unless the travel is part of an appropriate medical eva€|",informative
"RT @sub150run: I'm less afraid of #Ebola, Swine Flu, SARS, Mad Cow Disease and more afraid of my girlfriend discovering the passcode to my a€|",informative
RT @RedPepperUG: #UPDATE: Government places a passenger with #Ebola-like symptoms in isolation; waiting for results for the deadly tropicala€|,informative
"RT @Fox35Amy: NEWS ALERT: 5-year old boy rushed to hospital in Bronx, NY after showing signs/symptoms of Ebola. #Ebola #Fox35 ",informative
It shouldnt take #Ebola for you to fear disease on cruise ships: Stuck at sea with a buncha€| ,informative
RT @wfaalauren: .@CDCgov tells me Amber Vinson called to tell them she had a 99.5 temp but no other #ebola symptoms &amp; they said she could ba€|,informative
RT @HotpageInfo: #BREAKING : Patient with #Ebola symptoms forces Air France plane carrying 183 into quarantine at Madrida€?s  Airport - http:a€|,informative
@GrndLkNatv @Patriotic_Me Oooh!  Good idea...send all #ebola patients to the white house for treatment. :) love it.,informative
RT @ritzy_jewels: WOW.. Pentagon employee that went infected area &amp; now shows signs !!  #Ebola #EbolaOutbreak ,informative
Obama doesn't need to release a disease to kill people. We're doing a fine job killing ourselves. #ebola #stopblamingobama,informative
RT @newschannelnine: RT @SkyNewsBreak  U.S. Authorities: 2 #ebola patients had extensive contact w/ man who died from disease when he was aa€|,informative
Research Reveals Potential Ebola Treatments | Thomson Reuters  via @thomsonreuters,informative
RT @MoHFW_INDIA: Fact sheet on #Ebola Virus Disease ,informative
RT @givy175: dont know why when i first heard about EBOLA i thot it was a sexually transmitted disease...but if you speak bemba its sounds a€|,informative
RT @CDCgov: Check out yesterdaya€?s #CDCChat w/ #DiseaseDetectives answering questions on #Ebola. Now available on Storify. ,informative
RT @newweightlossxx: Feds watch airline passengers for Ebola symptoms - KVVU Las Vegas ,informative
Ebola Hotspot Opens A New Treatment Center - NPR ,informative
World: Uganda patient with Ebola-like signs tests negative ,informative
Fort Worth doctor Kent Brantly 'grows stronger every day' during Ebola treatment ,informative
1 question: How did this second nurse w/Ebola get 2 Cleveland? Flight info for roundtrip is only reasonable if she flew ROUNDTRIP #Ebola,informative
"@KONGOSMUSIC @BonnieBarnes48 nothing more cut throat than competition among brothers ¨¢??0 2 replies = good question, Bonnie ¨¢??D",not_informative
RT @DOAProductions_: Subscribe to my youtube page  for everything #ebola #obola #tyrannyisthedisease #spreadthewordna€|,informative
"RT @TheTeaParty_net: UNBELIEVABLE! Obama #CDC Told Second Nurse Diagnosed with #Ebola to Fly Commercially, Even Though She had Symptoms htta€|",informative
@UNICEF_Liberia:Expanded GoL/@MSF ELWA treatment centre is now t largest #Ebola facility in his.@UNICEF proud2help. ,informative
2 main constructs for the primary prevention of #Ebola: 1. Creating awareness on preventive measures 2. Contact tracing and surveillance,informative
RT @ctvedmonton: Ontario hospital investigating patient with Ebola-like symptoms as a precaution:  #yeg ,informative
RT @AfricaFactsZone: Studies by Scientists show that Ebola Virus is not an airborne disease. It can be prevented by being clean (keeping a a€|,informative
Herea€?s What You Need to Know About the CDCa€?s Ebola Alert: The Centers for Disease Control and Prevention (CDC)... ,informative
Good Night! listening a to Morning View - #NowPlaying Aqueous Transmission by Incubus on @Sonos,not_informative
"RT @News24lHOT: a?|  326 a?| Ebola Outbreak 2014 a?| Fear, treatment and a serum: The US and the Ebola outbreak ",informative
"RT @QuitaC_KVUE: Sat down with a top infectious disease expert, he answered our #Ebola questions-hear what he has to say on @KVUE at 5 &amp; 6.a€|",informative
"Ebola Virus Disease Hits Victoria Island Lagos, NNPC Clinic Closed Down: The news story is brought to you by N... ",informative
RT @Baba_Yara: yikes RT @KafuiDey: Ebola Alert! Burkinabe dies of Ebola-like symptoms in Ghana   ,informative
"RT @Africarevolt: Keep blacks occupied with diseases while taking their wealthAIDS,man made aids,ebola and war depopulating Africa by day.",not_informative
@veguntold this really was the answer to the question and I'm having a good day now ,not_informative
Patient with Ebola-like symptoms quarantined in Canada ,informative
RT @MSF_uk: a€?I survived #Ebola for a reason a€¡° to help others fight the disease. Salome tells her story:  ,informative
"@billrobinsonwhu @Jacqueline_Gold @davidgold I stuck with Sam but admit I was beginning to questioning my sanity at times, Lets just enjoy¨¢?¡è5",not_informative
OBAMA said  it's too early to send experimental #Ebola vaccines to Africa. They want the disease to kill more that's it.,informative
"Here safe in #Liberia, will meet the #EndEbola crew @IMC_Worldwide #Ebola Treatment Unit in Bong tmrw @adamcarllevine @DrHilarie @sherifink",informative
@Brett_Davis15 no its not even a question... ,not_informative
#Texas nurse who contracted #Ebola allowed on plane despite reporting fever 2 #CDC:  #virus #disease #tcot,informative
RT @THV11: #Ebola symptoms. Please RT to help keep people in the know #FactsNotFear ,informative
Which kin wicked disease be this called Ebola? God help us... #dosomethingaboutEbola ,informative
RT @ToledoLucasHD: @OHdeptofhealth ODH Ebola Call Center number: 1-866-800-1404 Providing 24-hour answers to questions Ohioans have about #a€|,informative
"RT @latimes: Missionaries stricken with Ebola deserved special treatment and access to experimental drug, expert says ",informative
At Grayson County High School for a Suicide Prevention Benefit. ,informative
RT @BloombergNews: U.S. doctor with Ebola received blood transfusion from 14-year-old survivor of the disease:  http:a€|,informative
RT @michaelcburgess: To clarify a point I made in the hearing -- this photo is the CDC's guidelines for treatment of #Ebola in the U.S.... a€|,informative
RT @GuyKawasaki: 5 infographic answers to your questions about Ebola [infographics] ,informative
RT @CDCgov: Clinicians: Have questions about #Ebola &amp; infection control? CDC experts to host special #CDCchat TODAY from 2-3PM ET.,informative
"@mashable: CDC, Frontier Airlines say second health care worker with #Ebola flew from Cleveland to Dallas day before presenting symptoms.",informative
RT @UnordinaryCitiz: @BraveheartCamp CIDRAP Confirms #Ebola transferable by breath   #CDC Suppressing treatments httpa€|,informative
RT @njlitigator: Has Jenny Mccarthy chimed in on Ebola treatment yet?,informative
It's too funny to watch MSNBC put an infectious disease split a screen between an infectious disease doctor and a reporter.  #derp #Ebola,informative
"RT @NEJM: WHO team presents new data on #Ebola symptoms, case fatality rate, incubation period. 20,000+ may be infected by Nov. ",informative
RT @MicrobeLover: A deadly disease is set to hit the northern hemisphere in the coming months. It's not Ebola. ,not_informative
RT @Pezzapezzi: Early treatment improves considerably the chance of surviving #ebola @AnantBhan @UNICEF #globalhealth ,informative
Do YOU have a question about #Ebola Ask them here ----&gt;   #FactsNotFear ,informative
@NigeriaNewsdesk lies! Then he came to attack Nigeria with Ebola disease? What is govt doing about that too?,not_informative
Health Care Worker Aboard Cruise Ship Monitored for #Ebola Symptoms ,informative
RT @wsbtv: The 2nd nurse with #Ebola will come to Emory for treatment. Details on her arrival #WSBTVat4  ,informative
@bobby_hodges @sarahhancoxuk needs ?¡ê250k for cancer treatment abroad.Please donate  Please RT ,not_informative
RT @jerome_corsi: Judicial Watch: Obama Plans to Bring #Ebola -infected Foreigners to USA for Treatment  Another one a€|,informative
RT @hunterbluegreen: The second nurse who got Ebola flew day before symptoms??? What happened to being under observation? Our handling of ta€|,informative
RT @greg_folkers: eLife -- Epidemiology: Mapping #Ebola in wild animals for better disease control  ,informative
RT @noblefacts: Dr. Ben Carson Calls Into Question CDC Secrecy Over Ebola Testing  #youth #student #teen #college #hea€|,informative
RT @JeremyFarrar: Development and assessment of treatments and vaccines in an epidemic like #Ebola.  ,informative
RT @BGrijalvaKOLD: #ebola early symptoms are flu-like. #Flu season expected to bring many false alarms. Live report #KOLD at 4 ,informative
CDC: Ebola Questions and??Answers ,informative
BBC News - Growing concerns over 'in the air' transmission of Ebola - ,informative
An Ebola Survivor Describes What It's Like To Have The Horrifying Disease  via @YahooFinance,informative
"Ori e te, atole owshi@dammydr3zy: Cc @Proud_EkitiGirl @sir_hamza: Cc that tweep you think has symptoms of Ebola? #VectorIsBack",informative
"@SpineFixedInAbj while in Oyo state, the Ebola centre is located right inside UCH for easy spread of the disease.",informative
RT @SilvanaSukoski: SCGH confirms a woman is being treated for Ebola like symptoms. The patient hasn't yet been diagnosed but the hospital a€|,informative
Ws 829 963 4339 a?¡¯ Can we halt killer disease?: Hundreds have have died. How does Ebola spread ...  #AnqelTa_BurlaO,informative
"RT @nytimes: A patient in New York has Ebola-like symptoms, hospital says ",informative
#DCOHealth has plans and protocols in place for responding to infectious disease outbreaks #preparedness #NebraskaMedEbola #Ebola #OFD1860,informative
RT @DickZucker: Like a fever? Maybe you should CC the CDC. MT: @WhiteHouse FACT: #Ebola ONLY spreads when people are showing symptoms.,informative
Ebola Disease Is Not Death Sentence a€¡° Fashola: Governor Babatunde Fashola of Lagos State on Friday said it was... ,informative
@Manstagram_: When your teacher assigns partners in class.  every class for the 1st week of college....,not_informative
"Eventually,President directed 2 the authorities 2 take #Ebola prevention measures in Pak. Gr8 2 Hear that President can #Speak @SalooDurrani",informative
"RT @aetiology: New post! A historical view on #Ebola response &amp; prevention--social issues, not viral mutation key 2 outbreaks ",informative
Still paranoid about #Ebola? How do animals deal with disease? ,informative
RT @tnrockymom: #Yale #student who traveled 2 Liberia #hospitalized w/#Ebola symptoms:  #lnyhbt#pjnet #tcot @CDCgov #a€|,informative
@Ebolaalert what's the natural reservoir of the deadly disease #Ebola? #AskEbola #EbolaOutbreak in #Nigeria,informative
"RT @bbc5live: It was just the worst imaginable influenza says Ebola survivor Tom Cairns, who contracted the disease in 1972: ",informative
"RT @SaludHEALTHinfo: Breaking news. Someone is suspected of having #Ebola symptoms at  South Western College, #ChulaVista #SanDiego #swc",informative
@EL_Maimx: Yes. I would !@Questionnier: Will you breakup with your BF/GF if they contact Ebola ? #QnAlmaoo dama can ba true love baneh,informative
DR. MANNY: Is Obama's CDC adding to Ebola fears? - Potential Ebola treatments may help future victims - WHO: Ebola... ,informative
RT @Debora_Patta: #Ebola Bodies dumped in the street as Liberia battles to contain the disease in urban areas -  @CBSEveningNews report htta€|,informative
RT @NTANewsNow: 7 confirmed Ebola cases in Nigeria as One nurse dies of the disease;5 undergoing treatment in an isolated location in Lagosa€|,informative
Pittsburgh #caregivers need to attend this Fox Chapel event:  Topics inc. senior crime prevention &amp; downsizing.,not_informative
@terri4pta @outoftheboxmom @cnnbrk Pres signs executive order authorizing reservists 2 help fight #Ebola n W Africa ,informative
RT @gatesfoundation: The seriousness of the #Ebola outbreak is a powerful reminder that infectious diseases can strike people anywhere. ha€|,informative
@marynmck This stands in elegant contrast to the loonies who think keeping the Ebola patients out will keep out disease.,informative
Ebola outbreak: Global health authority warns spread of disease is now 'an international crisis' ,informative
WHO officially declares that #Senegal has ended #Ebola transmission within its borders ,informative
"Believing (even for fun) in fortune tellers, horoscopes, signs, your prayers aren't accepted for 40 days. @QabeelatAsad #DeceptionSOS",not_informative
@Hardwick_SWFC If that was a disease it would be Ebola. Another thing people seem to be into down here is wearing ridiculous hats.,informative
President #Obama considers having one person in charge of #Ebola prevention and response in the U.S. ,informative
Ebola Questions And Answers: Can Salt Water Cure Or Prevent Ebola?: Rumours have been spreading around the pop... ,informative
Like this infectious diseases visualisation from @guardian.  Thank you to @cst59 for sharing #ebola #perspective ,informative
a€?@westhamfootball: West Ham provide the answer to former Man United gaffera€?s question  (@Forever_WestHam)a€?they sure do,not_informative
"Ebola taking a heavy toll, but other diseases pose greater risk, expert says: The death toll from ...  (V?-a AVMA)",informative
RT @phil_oliva: CDC is a joke. Controlling disease is low on their list of priorities. Blew massive budget on inane issues. ,informative
Red Cross injecting people who then go on to develop #Ebola symptoms ,informative
RT @nigeriantribune: Why bitter kola may not work for Ebola prevention- Experts  ,informative
"RT @Rockprincess818: It is prudent, not political, to temporarily suspend travel from #ebola infected countries. It's called prevention.",informative
@Questionnier: RT if you dislike the Virus Ebola? #QnAFridayTF Yu Mean?,informative
RT @nytimesworld: Q&amp;A: How does Ebola compare with other infectious diseases in the news? ,informative
"RT @CDCgov: 2nd health worker exhibited no #Ebola signs/symptoms on Frontier Airlines flight 1143 on 10/13, but passengers should contact 1a€|",informative
PREVENTION AND CONTROL of EBOLA ------------------------------------- USE HAND SANITIZER   ::: Reducing the risk... ,informative
RT @680News: #BREAKING: Brampton Civic Hospital treating patient who came from Africa with fever and other Ebola-like symptoms,informative
Preventions (against ebola); -Eat bitter-kola -Drink hot salt water -Bath with hot salt water... .,informative
RT @GzusAgnt007: @vocativ Lol. How is it Racist? Racism has to do with race; Not with a Disease. #Obola #Ebola #Obama #CDCwhistleblower #Goa€|,not_informative
"Fascinating, didn't know that RT @MinuteEarth: NEW VIDEO! Why do Bats Transmit so many Diseases like Ebola?",informative
RT @AndreaMcCarren: #Ebola symptoms. Please share. And follow me for #FactsNotFear. @wusa9 ,informative
"RT @DrJLozada: #UTMB Pres: Do not believe at this point #Ebola is airborne transmission, but bodily fluids that hold virus can become airba€|",informative
"RT @UM_SPH: #MorningListening: Eden Wells, @UM_SPH epidemiologist, on #Ebola, US systems to control disease, w/ @MichiganRadio. ",informative
"WireUpdate Toronto-area hospital quarantines patient with Ebola-like symptoms: BRAMPTON, CANADA (BNO NEWS) -- ...  ",informative
Governor Fashola of Lagos State on Friday said that the state is now fully equipped to handle patients with symptoms of Ebola Virus Disease.,informative
The Nigerian lady that started the rumour of the use of salt and water to cure the Ebola Virus disease has apologised.,informative
Ebola Facts Ebola is a very scary disease. It kills most of the time and has no cure.,informative
RT @ECUHealthSci: ECU infectious disease expert Dr. Keith Ramsey: Most Americans aren't at risk from #ebola. Story airs 6 pm @wnct9 ,informative
RT @cnni: CNNa€?s David McKenzie is the first journalist to visit the MSF #Ebola treatment center in Sierra Leone. Take a look: ,informative
Explanatory Interactive Tour of Ebola Symptoms  #ebola #EbolaDallas #EbolaQandA,informative
Ebola virus: A closer look at the disease ,informative
US disease expert argues against #Ebola quarantine - Oct 26 @ 2:56 PM ET ,informative
RT @JohnFromCranber: These Vices/Diseases People Have Control Over. #Ebola on the Other Hand.......... Makes it Scarier @jan_pierce @jjautha€|,informative
RT @IBTimesUK: #BREAKING  Air France plane isolated at #Madrid Airport after passenger reports #Ebola symptoms ,informative
RT @News24: Canada quarantines man with Ebola symptoms ,informative
Got a question for Kini Zamora? #SUMMITFest2014,not_informative
"Hey, @megtirrell, when you and all the other mainstream media hacks begin to ask tough questions, the public will get some truth. #Ebola",not_informative
"Evidence-Based Measures to Prevent #Ebola Transmission, No Mandatory Quarantine for Health Personnel. #SHEA  via",informative
RT @drdavidsamadi: #ebola and #travelban.   if you want to control the disease stop it at it's source.  Once the bird is out of the... httpa€|,informative
Every human being is the author of his own health or disease :)  Bantu WHO campaign ttg ebola jngan lupa hastag #CIMSAFightsEbola #EbolaWare,not_informative
Ron Paul: #Ebola panic is much more dangerous than disease itself ,informative
"@gboukzi...from Liberia managed to pass through MMIA, arriving from Liberia apparently displaying symptoms of full blown Ebola disease.8.",informative
@theglxdnKiss that's probably half the reason why they haven't given treatment. ebola is a natural germ. but they could have placed it there,informative
RT @merx001: Cure for all Viruses/Bacteria/Cancer - infections/diseases. Fuks #Ebola FACTS ,informative
Signs of a best friend: Tweet eachother while sitting next to eachother,not_informative
Why am I up so early? The question should be why are you up so early? I'm an Twitter Star. What are you?,not_informative
RT @Crof: US: Patient in New Mexico being treated for #Ebola-like symptoms ,informative
ZMapp treatment on human Ebola victims was about a year ahead of schedule ,informative
#Illinois to launch #Ebola hotline to answer questions: The Illinois Department of Public Health has announced in.. ,informative
I liked a @YouTube video  Ebola Virus SHOCK - Ebola Virus Being Released Into Atlanta Sewage Treatment Plant,informative
RT @FahmidaIqbal: Symptoms of #Ebola. May Allah save this country ,informative
RT: There's a patient in Canada with #Ebola-like symptoms ,informative
Obama says the disease is not easy to catch yet medical workers are being infected and don't know how. #Ebola,informative
RT @australiandr: Horror movie hype over Ebola is distracting from the real infectious disease threats  #EbolaOutbreak,informative
"Tobacco use may cause cancer, heart disease, and emphysema, but also may cure the Ebola Virus. -- new RJ Reynolds African warning label",informative
